,Name,Authors,ISBN,ID,genres,pagesNumber,averageRating,userRating
12108,"The Closers (Harry Bosch, #11; Harry Bosch Universe, #14)",Michael Connelly,0446616443,5382,Mystery Fiction Mystery Crime Thriller Thriller Mystery Thriller Mystery Detective Audiobook Suspense Mystery Murder Mystery Emergency Services Police,447.0,4.14,4
15190,"The Lincoln Lawyer (Mickey Haller, #1)",Michael Connelly,0446616451,5682,Mystery Fiction Thriller Mystery Crime Suspense Thriller Legal Thriller Thriller Mystery Thriller Audiobook Drama Mystery Detective,508.0,4.16,4
12215,"The Concrete Blonde (Harry Bosch, #3; Harry Bosch Universe, #3)",Michael Connelly,044661758X,5382,Mystery Fiction Mystery Crime Thriller Mystery Detective Thriller Mystery Thriller Suspense Audiobook Emergency Services Police Mystery Murder Mystery,484.0,4.16,4
12217,"The Concrete Blonde (Harry Bosch, #3; Harry Bosch Universe, #3)",Michael Connelly,044661758X,933,Mystery Fiction Mystery Crime Thriller Mystery Detective Thriller Mystery Thriller Suspense Audiobook Emergency Services Police Mystery Murder Mystery,484.0,4.16,5
12214,"The Concrete Blonde (Harry Bosch, #3; Harry Bosch Universe, #3)",Michael Connelly,044661758X,1588,Mystery Fiction Mystery Crime Thriller Mystery Detective Thriller Mystery Thriller Suspense Audiobook Emergency Services Police Mystery Murder Mystery,484.0,4.16,3
12221,"The Concrete Blonde (Harry Bosch, #3; Harry Bosch Universe, #3)",Michael Connelly,044661758X,853,Mystery Fiction Mystery Crime Thriller Mystery Detective Thriller Mystery Thriller Suspense Audiobook Emergency Services Police Mystery Murder Mystery,484.0,4.16,5
12216,"The Concrete Blonde (Harry Bosch, #3; Harry Bosch Universe, #3)",Michael Connelly,044661758X,4753,Mystery Fiction Mystery Crime Thriller Mystery Detective Thriller Mystery Thriller Suspense Audiobook Emergency Services Police Mystery Murder Mystery,484.0,4.16,5
12218,"The Concrete Blonde (Harry Bosch, #3; Harry Bosch Universe, #3)",Michael Connelly,044661758X,384,Mystery Fiction Mystery Crime Thriller Mystery Detective Thriller Mystery Thriller Suspense Audiobook Emergency Services Police Mystery Murder Mystery,484.0,4.16,4
12220,"The Concrete Blonde (Harry Bosch, #3; Harry Bosch Universe, #3)",Michael Connelly,044661758X,5682,Mystery Fiction Mystery Crime Thriller Mystery Detective Thriller Mystery Thriller Suspense Audiobook Emergency Services Police Mystery Murder Mystery,484.0,4.16,4
12219,"The Concrete Blonde (Harry Bosch, #3; Harry Bosch Universe, #3)",Michael Connelly,044661758X,278,Mystery Fiction Mystery Crime Thriller Mystery Detective Thriller Mystery Thriller Suspense Audiobook Emergency Services Police Mystery Murder Mystery,484.0,4.16,4
18640,Wild Fire,Nelson DeMille,0446617776,3064,Fiction Thriller Mystery Suspense Thriller Mystery Thriller Mystery Crime Audiobook Action War Terrorism Mystery Detective,720.0,4.01,4
6191,"Mary, Mary (Alex Cross, #11)",James Patterson,0446619035,284,Mystery Fiction Thriller Mystery Crime Suspense Thriller Mystery Thriller Mystery Detective Mystery Murder Mystery Adult Audiobook,413.0,3.95,3
6187,"Mary, Mary (Alex Cross, #11)",James Patterson,0446619035,2029,Mystery Fiction Thriller Mystery Crime Suspense Thriller Mystery Thriller Mystery Detective Mystery Murder Mystery Adult Audiobook,413.0,3.95,4
6188,"Mary, Mary (Alex Cross, #11)",James Patterson,0446619035,4561,Mystery Fiction Thriller Mystery Crime Suspense Thriller Mystery Thriller Mystery Detective Mystery Murder Mystery Adult Audiobook,413.0,3.95,5
6193,"Mary, Mary (Alex Cross, #11)",James Patterson,0446619035,4686,Mystery Fiction Thriller Mystery Crime Suspense Thriller Mystery Thriller Mystery Detective Mystery Murder Mystery Adult Audiobook,413.0,3.95,3
6190,"Mary, Mary (Alex Cross, #11)",James Patterson,0446619035,166,Mystery Fiction Thriller Mystery Crime Suspense Thriller Mystery Thriller Mystery Detective Mystery Murder Mystery Adult Audiobook,413.0,3.95,2
6192,"Mary, Mary (Alex Cross, #11)",James Patterson,0446619035,897,Mystery Fiction Thriller Mystery Crime Suspense Thriller Mystery Thriller Mystery Detective Mystery Murder Mystery Adult Audiobook,413.0,3.95,3
6194,"Mary, Mary (Alex Cross, #11)",James Patterson,0446619035,529,Mystery Fiction Thriller Mystery Crime Suspense Thriller Mystery Thriller Mystery Detective Mystery Murder Mystery Adult Audiobook,413.0,3.95,3
6189,"Mary, Mary (Alex Cross, #11)",James Patterson,0446619035,5640,Mystery Fiction Thriller Mystery Crime Suspense Thriller Mystery Thriller Mystery Detective Mystery Murder Mystery Adult Audiobook,413.0,3.95,5
167,"A Darkness More Than Night (Harry Bosch, #7; Terry McCaleb, #2; Harry Bosch Universe, #9)",Michael Connelly,0446667900,278,Mystery Mystery Crime Fiction Thriller Mystery Detective Thriller Mystery Thriller Audiobook Suspense Adult Mystery Murder Mystery,470.0,4.14,3
161,"A Darkness More Than Night (Harry Bosch, #7; Terry McCaleb, #2; Harry Bosch Universe, #9)",Michael Connelly,0446667900,933,Mystery Mystery Crime Fiction Thriller Mystery Detective Thriller Mystery Thriller Audiobook Suspense Adult Mystery Murder Mystery,470.0,4.14,5
164,"A Darkness More Than Night (Harry Bosch, #7; Terry McCaleb, #2; Harry Bosch Universe, #9)",Michael Connelly,0446667900,897,Mystery Mystery Crime Fiction Thriller Mystery Detective Thriller Mystery Thriller Audiobook Suspense Adult Mystery Murder Mystery,470.0,4.14,4
160,"A Darkness More Than Night (Harry Bosch, #7; Terry McCaleb, #2; Harry Bosch Universe, #9)",Michael Connelly,0446667900,4753,Mystery Mystery Crime Fiction Thriller Mystery Detective Thriller Mystery Thriller Audiobook Suspense Adult Mystery Murder Mystery,470.0,4.14,5
165,"A Darkness More Than Night (Harry Bosch, #7; Terry McCaleb, #2; Harry Bosch Universe, #9)",Michael Connelly,0446667900,1588,Mystery Mystery Crime Fiction Thriller Mystery Detective Thriller Mystery Thriller Audiobook Suspense Adult Mystery Murder Mystery,470.0,4.14,3
157,"A Darkness More Than Night (Harry Bosch, #7; Terry McCaleb, #2; Harry Bosch Universe, #9)",Michael Connelly,0446667900,5382,Mystery Mystery Crime Fiction Thriller Mystery Detective Thriller Mystery Thriller Audiobook Suspense Adult Mystery Murder Mystery,470.0,4.14,4
13234,The Gold Coast,Nelson DeMille,0446673218,3064,Fiction Thriller Mystery Thriller Mystery Thriller Suspense Mystery Crime Audiobook Novels Contemporary Drama,707.0,4.08,3
5714,"Kiss the Girls (Alex Cross, #2)",James Patterson,0446677388,5382,Mystery Fiction Thriller Mystery Crime Suspense Thriller Mystery Thriller Drama Mystery Detective Adult Novels,481.0,3.96,3
5717,"Kiss the Girls (Alex Cross, #2)",James Patterson,0446677388,166,Mystery Fiction Thriller Mystery Crime Suspense Thriller Mystery Thriller Drama Mystery Detective Adult Novels,481.0,3.96,2
5720,"Kiss the Girls (Alex Cross, #2)",James Patterson,0446677388,3064,Mystery Fiction Thriller Mystery Crime Suspense Thriller Mystery Thriller Drama Mystery Detective Adult Novels,481.0,3.96,4
5721,"Kiss the Girls (Alex Cross, #2)",James Patterson,0446677388,4686,Mystery Fiction Thriller Mystery Crime Suspense Thriller Mystery Thriller Drama Mystery Detective Adult Novels,481.0,3.96,4
5718,"Kiss the Girls (Alex Cross, #2)",James Patterson,0446677388,284,Mystery Fiction Thriller Mystery Crime Suspense Thriller Mystery Thriller Drama Mystery Detective Adult Novels,481.0,3.96,4
5719,"Kiss the Girls (Alex Cross, #2)",James Patterson,0446677388,529,Mystery Fiction Thriller Mystery Crime Suspense Thriller Mystery Thriller Drama Mystery Detective Adult Novels,481.0,3.96,3
5715,"Kiss the Girls (Alex Cross, #2)",James Patterson,0446677388,5640,Mystery Fiction Thriller Mystery Crime Suspense Thriller Mystery Thriller Drama Mystery Detective Adult Novels,481.0,3.96,5
5716,"Kiss the Girls (Alex Cross, #2)",James Patterson,0446677388,2029,Mystery Fiction Thriller Mystery Crime Suspense Thriller Mystery Thriller Drama Mystery Detective Adult Novels,481.0,3.96,4
13141,The Fountains of Paradise,Arthur C. Clarke,0446677949,853,Science Fiction Fiction Hugo Awards Classics Science Fiction Fantasy Space Fantasy Audiobook Science Fiction Hard Science Fiction Novels,352.0,3.96,5
2496,Cat & Mouse (Alex Cross #4),James Patterson,0446692646,4686,Mystery Fiction Thriller Mystery Crime Thriller Mystery Thriller Suspense Mystery Detective Mystery Murder Mystery Adult Audiobook,432.0,3.98,4
2497,Cat & Mouse (Alex Cross #4),James Patterson,0446692646,5640,Mystery Fiction Thriller Mystery Crime Thriller Mystery Thriller Suspense Mystery Detective Mystery Murder Mystery Adult Audiobook,432.0,3.98,5
5535,"Jack & Jill (Alex Cross, #3)",James Patterson,0446692654,166,Mystery Fiction Thriller Mystery Crime Thriller Mystery Thriller Suspense Mystery Detective Adult Mystery Murder Mystery Audiobook,466.0,3.97,2
5547,"Jack & Jill (Alex Cross, #3)",James Patterson,0446692654,3064,Mystery Fiction Thriller Mystery Crime Thriller Mystery Thriller Suspense Mystery Detective Adult Mystery Murder Mystery Audiobook,466.0,3.97,4
5540,"Jack & Jill (Alex Cross, #3)",James Patterson,0446692654,5640,Mystery Fiction Thriller Mystery Crime Thriller Mystery Thriller Suspense Mystery Detective Adult Mystery Murder Mystery Audiobook,466.0,3.97,5
5556,"Jack & Jill (Alex Cross, #3)",James Patterson,0446692654,2029,Mystery Fiction Thriller Mystery Crime Thriller Mystery Thriller Suspense Mystery Detective Adult Mystery Murder Mystery Audiobook,466.0,3.97,4
5570,"Jack & Jill (Alex Cross, #3)",James Patterson,0446692654,529,Mystery Fiction Thriller Mystery Crime Thriller Mystery Thriller Suspense Mystery Detective Adult Mystery Murder Mystery Audiobook,466.0,3.97,2
5543,"Jack & Jill (Alex Cross, #3)",James Patterson,0446692654,4686,Mystery Fiction Thriller Mystery Crime Thriller Mystery Thriller Suspense Mystery Detective Adult Mystery Murder Mystery Audiobook,466.0,3.97,4
5565,"Jack & Jill (Alex Cross, #3)",James Patterson,0446692654,284,Mystery Fiction Thriller Mystery Crime Thriller Mystery Thriller Suspense Mystery Detective Adult Mystery Murder Mystery Audiobook,466.0,3.97,3
5552,"Jack & Jill (Alex Cross, #3)",James Patterson,0446692654,897,Mystery Fiction Thriller Mystery Crime Thriller Mystery Thriller Suspense Mystery Detective Adult Mystery Murder Mystery Audiobook,466.0,3.97,3
5560,"Jack & Jill (Alex Cross, #3)",James Patterson,0446692654,5382,Mystery Fiction Thriller Mystery Crime Thriller Mystery Thriller Suspense Mystery Detective Adult Mystery Murder Mystery Audiobook,466.0,3.97,3
18531,"Void Moon (Cassie Black, #1; Harry Bosch Universe, #12)",Michael Connelly,0446694258,1588,Mystery Fiction Mystery Crime Thriller Thriller Mystery Thriller Suspense Mystery Detective Audiobook Adventure Adult,416.0,3.97,3
18530,"Void Moon (Cassie Black, #1; Harry Bosch Universe, #12)",Michael Connelly,0446694258,5382,Mystery Fiction Mystery Crime Thriller Thriller Mystery Thriller Suspense Mystery Detective Audiobook Adventure Adult,416.0,3.97,4
5027,Honeymoon,James Patterson,0446696269,415,Mystery Fiction Thriller Suspense Mystery Crime Thriller Mystery Thriller Mystery Murder Mystery Romance Audiobook Adult,400.0,3.83,4
14956,"The Lake House (When the Wind Blows, #2)",James Patterson,0446696587,529,Fiction Mystery Thriller Fantasy Suspense Science Fiction Thriller Mystery Thriller Mystery Crime Adult Adult Fiction,384.0,3.8,4
14955,"The Lake House (When the Wind Blows, #2)",James Patterson,0446696587,2029,Fiction Mystery Thriller Fantasy Suspense Science Fiction Thriller Mystery Thriller Mystery Crime Adult Adult Fiction,384.0,3.8,5
32,"2nd Chance (Women's Murder Club, #2)",James Patterson,0446696633,2029,Mystery Fiction Mystery Crime Thriller Suspense Thriller Mystery Thriller Mystery Murder Mystery Audiobook Mystery Detective Adult,400.0,4.04,4
33,"2nd Chance (Women's Murder Club, #2)",James Patterson,0446696633,5640,Mystery Fiction Mystery Crime Thriller Suspense Thriller Mystery Thriller Mystery Murder Mystery Audiobook Mystery Detective Adult,400.0,4.04,5
31,"2nd Chance (Women's Murder Club, #2)",James Patterson,0446696633,3064,Mystery Fiction Mystery Crime Thriller Suspense Thriller Mystery Thriller Mystery Murder Mystery Audiobook Mystery Detective Adult,400.0,4.04,4
2669,"City of Bones (Harry Bosch, #8; Harry Bosch Universe, #10)",Michael Connelly,0446699535,897,Mystery Mystery Crime Fiction Thriller Mystery Detective Thriller Mystery Thriller Audiobook Suspense Emergency Services Police Mystery Murder Mystery,416.0,4.08,4
2668,"City of Bones (Harry Bosch, #8; Harry Bosch Universe, #10)",Michael Connelly,0446699535,384,Mystery Mystery Crime Fiction Thriller Mystery Detective Thriller Mystery Thriller Audiobook Suspense Emergency Services Police Mystery Murder Mystery,416.0,4.08,5
2670,"City of Bones (Harry Bosch, #8; Harry Bosch Universe, #10)",Michael Connelly,0446699535,4753,Mystery Mystery Crime Fiction Thriller Mystery Detective Thriller Mystery Thriller Audiobook Suspense Emergency Services Police Mystery Murder Mystery,416.0,4.08,4
2673,"City of Bones (Harry Bosch, #8; Harry Bosch Universe, #10)",Michael Connelly,0446699535,1588,Mystery Mystery Crime Fiction Thriller Mystery Detective Thriller Mystery Thriller Audiobook Suspense Emergency Services Police Mystery Murder Mystery,416.0,4.08,4
2671,"City of Bones (Harry Bosch, #8; Harry Bosch Universe, #10)",Michael Connelly,0446699535,5382,Mystery Mystery Crime Fiction Thriller Mystery Detective Thriller Mystery Thriller Audiobook Suspense Emergency Services Police Mystery Murder Mystery,416.0,4.08,4
2672,"City of Bones (Harry Bosch, #8; Harry Bosch Universe, #10)",Michael Connelly,0446699535,278,Mystery Mystery Crime Fiction Thriller Mystery Detective Thriller Mystery Thriller Audiobook Suspense Emergency Services Police Mystery Murder Mystery,416.0,4.08,4
15944,"The Narrows (Harry Bosch, #10; Harry Bosch Universe, #13)",Michael Connelly,0446699543,933,Mystery Fiction Mystery Crime Thriller Mystery Detective Thriller Mystery Thriller Audiobook Suspense Adult Mystery Murder Mystery,436.0,4.14,3
15949,"The Narrows (Harry Bosch, #10; Harry Bosch Universe, #13)",Michael Connelly,0446699543,278,Mystery Fiction Mystery Crime Thriller Mystery Detective Thriller Mystery Thriller Audiobook Suspense Adult Mystery Murder Mystery,436.0,4.14,4
15948,"The Narrows (Harry Bosch, #10; Harry Bosch Universe, #13)",Michael Connelly,0446699543,5382,Mystery Fiction Mystery Crime Thriller Mystery Detective Thriller Mystery Thriller Audiobook Suspense Adult Mystery Murder Mystery,436.0,4.14,4
15946,"The Narrows (Harry Bosch, #10; Harry Bosch Universe, #13)",Michael Connelly,0446699543,897,Mystery Fiction Mystery Crime Thriller Mystery Detective Thriller Mystery Thriller Audiobook Suspense Adult Mystery Murder Mystery,436.0,4.14,4
15947,"The Narrows (Harry Bosch, #10; Harry Bosch Universe, #13)",Michael Connelly,0446699543,1588,Mystery Fiction Mystery Crime Thriller Mystery Detective Thriller Mystery Thriller Audiobook Suspense Adult Mystery Murder Mystery,436.0,4.14,3
15945,"The Narrows (Harry Bosch, #10; Harry Bosch Universe, #13)",Michael Connelly,0446699543,4753,Mystery Fiction Mystery Crime Thriller Mystery Detective Thriller Mystery Thriller Audiobook Suspense Adult Mystery Murder Mystery,436.0,4.14,4
11450,The Black Prince,Iris Murdoch,0446817198,284,Fiction Classics Literary Fiction European Literature British Literature Literature Novels Literature 20th Century Philosophy Womens Classics Modern Classics,432.0,3.94,4
17723,The Wonder Worker,Susan Howatch,0449001504,292,Fiction Religion Romance Christian Fiction Historical Historical Fiction Contemporary Novels Inspirational Literary Fiction European Literature British Literature,560.0,4.03,5
9948,Thale's Folly,Dorothy Gilman,0449003655,3625,Mystery Fiction Audiobook Adult Thriller Mystery Thriller Mystery Cozy Mystery Novels Humor Adult Fiction Romance,222.0,3.8,5
12013,"The Cater Street Hangman (Charlotte & Thomas Pitt, #1)",Anne Perry,0449004600,1125,Mystery Historical Historical Fiction Fiction Historical Mystery Historical Mystery Historical Victorian Mystery Crime European Literature British Literature Romance Thriller Mystery Thriller,288.0,3.9,4
12008,"The Cater Street Hangman (Charlotte & Thomas Pitt, #1)",Anne Perry,0449004600,5142,Mystery Historical Historical Fiction Fiction Historical Mystery Historical Mystery Historical Victorian Mystery Crime European Literature British Literature Romance Thriller Mystery Thriller,288.0,3.9,4
12003,"The Cater Street Hangman (Charlotte & Thomas Pitt, #1)",Anne Perry,0449004600,2296,Mystery Historical Historical Fiction Fiction Historical Mystery Historical Mystery Historical Victorian Mystery Crime European Literature British Literature Romance Thriller Mystery Thriller,288.0,3.9,5
12010,"The Cater Street Hangman (Charlotte & Thomas Pitt, #1)",Anne Perry,0449004600,1326,Mystery Historical Historical Fiction Fiction Historical Mystery Historical Mystery Historical Victorian Mystery Crime European Literature British Literature Romance Thriller Mystery Thriller,288.0,3.9,3
